								
"FSBI"	11	"2/29/2012"	"3:54pm"	0	"N/A"	"N/A"	"N/A"	0
"FSBK"	4.18	"3/2/2012"	"3:43pm"	0.03	4.25	4.38	4.09	36088
"FSCI"	28.5	"3/2/2012"	"4:00pm"	-1.5	30.11	30.11	28.5	20435
"FSFG"	17.21	"2/29/2012"	"10:28am"	0	"N/A"	"N/A"	"N/A"	0
"FSGI"	3.13	"3/2/2012"	"3:59pm"	0.26	2.86	3.1499	2.85	6132
"FSII"	4.01	"3/2/2012"	"4:00pm"	-0.05	4.09	4.25	3.99	278578
"FSIN"	7.97	"3/2/2012"	"4:00pm"	-0.02	7.98	8.04	7.88	372152
"FSLR"	30.02	"3/2/2012"	"4:00pm"	-0.4	30.36	30.76	29.9	8471338
"FSRV"	31.98	"3/2/2012"	"3:59pm"	0.03	31.93	32.09	31.78	7948
"FSTR"	27.84	"3/2/2012"	"4:00pm"	-1.08	28.93	29.17	27.63	68134
"FSYS"	26.12	"3/2/2012"	"4:00pm"	-0.3	26.35	27.02	25.57	396904
"FTEK"	5.7	"3/2/2012"	"4:00pm"	-0.19	5.93	5.99	5.64	183064
"FTNT"	27.54	"3/2/2012"	"4:00pm"	-0.29	27.73	27.9	27.22	1746713
"FTR"	4.545	"3/2/2012"	"4:00pm"	0.045	4.49	4.585	4.42	11219025
"FUBC"	5.93	"3/2/2012"	"4:00pm"	-0.01	5.95	5.98	5.92	174777
"FUEL"	3.59	"3/2/2012"	"3:59pm"	-0.09	3.66	3.6799	3.5	129346
"FULT"	9.68	"3/2/2012"	"4:00pm"	-0.18	9.82	9.91	9.66	840927
"FUNC"	5.3	"3/2/2012"	"1:18pm"	0	5.21	5.3	5.21	1600
"FURX"	20.28	"3/2/2012"	"4:00pm"	0.4	20.24	20.85	19.91	178419
"FWLT"	25	"3/2/2012"	"4:00pm"	-0.46	25.46	25.56	24.8	912711
"FWRD"	33.66	"3/2/2012"	"4:00pm"	-0.34	34.06	34.1	33.44	218972
"FXCB"	12.31	"3/2/2012"	"4:00pm"	-0.19	12.51	12.5415	12.26	46093
"FXEN"	5.9	"3/2/2012"	"4:00pm"	-0.43	6.38	6.4393	5.9	448194
"GABC"	18.43	"3/2/2012"	"3:59pm"	-0.93	19.18	19.48	18.37	30761
"GAGA"	4.93	"3/2/2012"	"3:43pm"	-0.12	5.1	5.35	4.93	7121
"GAI"	5.69	"3/2/2012"	"3:52pm"	0.61	5.05	5.69	4.64	4760
"GAIA"	3.38	"3/2/2012"	"4:00pm"	-0.17	3.58	3.58	3.27	29203
"GALE"	1.45	"3/2/2012"	"4:00pm"	0.17	1.34	1.48	1.31	4723196
"GAME"	4.37	"3/2/2012"	"4:00pm"	-0.18	4.51	4.54	4.25	527316
"GASS"	5.02	"3/2/2012"	"4:00pm"	0.04	4.91	5.02	4.86	84517
"GBCI"	13.75	"3/2/2012"	"4:00pm"	0	13.78	13.91	13.52	545714
"GBLI"	18.07	"3/2/2012"	"4:00pm"	-0.75	18.87	18.95	18.06	34143
"GBNK"	1.67	"3/2/2012"	"3:24pm"	0	1.69	1.7	1.61	6627
"GCBC"	17.9	"3/2/2012"	"3:58pm"	0	17.82	17.9	17.81	407
"GCFB"	2.17	"3/2/2012"	"11:40am"	0.02	2.1	2.17	2.1	3899
"GCOM"	14.15	"3/2/2012"	"4:00pm"	-0.13	14.27	14.42	13.29	223929
"GENC"	6.97	"3/2/2012"	"3:59pm"	0.2	6.89	6.97	6.76	38667
"GENE"	3.12	"3/2/2012"	"3:59pm"	0.02	3.11	3.15	3.04	51183
"GENT"	8.45	"3/2/2012"	"4:00pm"	-0.29	8.765	9	8.44	28984
"GEOI"	31.72	"3/2/2012"	"4:00pm"	-0.93	32.73	32.88	31.48	230558
"GEOY"	19.39	"3/2/2012"	"4:00pm"	-0.02	19.5	20.04	19.33	458072
"GERN"	1.94	"3/2/2012"	"4:00pm"	-0.06	2.03	2.04	1.93	1203792
"GEVA"	35.34	"3/2/2012"	"3:59pm"	0.01	37.43	37.43	34.88	26707
"GEVO"	8.205	"3/2/2012"	"4:00pm"	-0.895	8.9	9.1	8.2	174431
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"GFED"	7.8	"3/2/2012"	"2:57pm"	0.15	"N/A"	8	7.8	200
"GFN"	2.64	"3/2/2012"	"3:58pm"	-0.01	2.57	2.64	2.57	8775
"GGAL"	7.22	"3/2/2012"	"4:00pm"	-0.05	7.4	7.4	7.14	196314
"GHDX"	29.68	"3/2/2012"	"4:00pm"	0.07	29.66	29.8392	29.39	222172
"GIFI"	28.95	"3/2/2012"	"4:00pm"	-0.84	29.79	29.91	28.54	114077
"GIGA"	1.35	"3/2/2012"	"1:28pm"	0.07	1.29	1.35	1.2856	3560
"GIGM"	1.38	"3/2/2012"	"3:59pm"	-0.01	1.39	1.39	1.35	152728
"GIII"	24.65	"3/2/2012"	"4:00pm"	-0.02	24.69	25.41	24.6	121418
"GILD"	46.99	"3/2/2012"	"4:00pm"	0.38	46.66	47.28	46.28	7669940
"GILT"	3.93	"3/2/2012"	"4:00pm"	0.01	3.96	3.97	3.925	57360
"GIVN"	19.09	"3/2/2012"	"4:00pm"	-0.66	19.74	19.74	19.05	54897
"GKNT"	14.41	"3/2/2012"	"4:00pm"	-0.49	14.94	14.99	14.19	20926
"GKSR"	32.61	"3/2/2012"	"4:00pm"	-0.46	33.01	33.5	32.57	102428
"GLBS"	5.59	"3/2/2012"	"3:58pm"	0.49	5.01	5.61	4.96	75130
"GLBZ"	9.3	"3/2/2012"	"3:58pm"	-0.1	9.32	9.4	9.3	1400
"GLCH"	1.29	"3/2/2012"	"4:00pm"	-0.17	1.46	1.49	1.25	523350
"GLDC"	3.28	"3/2/2012"	"2:49pm"	0	3.29	3.29	3.18	2981
"GLDD"	7.09	"3/2/2012"	"4:00pm"	-0.04	7.12	7.178	7.024	259256
"GLGL"	1.26	"3/2/2012"	"3:12pm"	0	1.25	1.28	1.23	8275
"GLNG"	42.81	"3/2/2012"	"4:00pm"	-0.5	43.31	43.46	42.37	411104
"GLPW"	23.94	"3/2/2012"	"4:00pm"	-0.03	23.85	23.97	22.42	103164
"GLRE"	23.93	"3/2/2012"	"4:00pm"	0.1	23.97	24.169	23.85	199258
"GLUU"	4.24	"3/2/2012"	"4:00pm"	0.23	4.03	4.32	4.03	3108149
"GMAN"	15.1	"3/2/2012"	"4:00pm"	-0.15	15.27	15.45	15.04	85383
"GMCR"	68.29	"3/2/2012"	"4:00pm"	1.08	67	68.75	66.83	2668629
"GMET"	0.6901	"3/2/2012"	"3:03pm"	0.0201	0.71	0.71	0.6704	24792
"GMLP"	38.72	"3/2/2012"	"4:00pm"	0.6	38.48	39.05	37.99	46872
"GNCMA"	10.22	"3/2/2012"	"4:00pm"	-0.36	10.59	10.72	10.12	167358
"GNMK"	4.15	"3/2/2012"	"3:53pm"	0.04	4.19	4.28	4.07	43789
"GNOM"	4	"3/2/2012"	"4:00pm"	0.32	3.65	4.19	3.65	2750924
"GNTX"	24.27	"3/2/2012"	"4:00pm"	-0.03	24.41	25.02	24.25	3405251
"GNVC"	2.65	"3/2/2012"	"4:00pm"	-0.01	2.59	2.72	2.5	21704
"GOLD"	114.02	"3/2/2012"	"4:00pm"	-1.96	114.62	114.97	113.52	283426
"GOLF"	4.15	"3/2/2012"	"3:59pm"	-0.3	3.66	4.5	3.35	28913
"GOOD"	17.25	"3/2/2012"	"4:00pm"	-0.39	17.65	17.685	17.24	47075
"GOOG"	621.25	"3/2/2012"	"4:00pm"	-1.15	621.5	624	620.32	1551797
"GPIC"	7	"3/2/2012"	"3:48pm"	-0.08	7.08	7.23	7	1150
"GPOR"	32.85	"3/2/2012"	"4:00pm"	-1.13	33.96	34.19	32.6	589582
"GPRC"	0.82	"3/2/2012"	"3:56pm"	-0.0685	0.894	0.894	0.82	24230
"GPRE"	10.59	"3/2/2012"	"4:00pm"	-0.15	10.73	10.8	10.54	558095
"GPRO"	68.77	"3/2/2012"	"4:00pm"	0.07	68.71	68.91	68	238705
"GRFS"	6.92	"3/2/2012"	"4:00pm"	-0.15	7.05	7.145	6.9	893538
"GRIF"	24.86	"3/2/2012"	"4:00pm"	-0.67	25.51	25.75	24.68	6357
"GRMH"	0.6	"2/29/2012"	"3:59pm"	0	"N/A"	"N/A"	"N/A"	0
"GRMN"	46.67	"3/2/2012"	"4:00pm"	-0.48	47.43	47.47	46.41	975563
"GRNB"	1.4	"3/2/2012"	"2:39pm"	0.02	1.38	1.45	1.38	900
"GROW"	7.61	"3/2/2012"	"3:59pm"	-0.18	7.73	7.8	7.556	29916
"GRPN"	19.2	"3/2/2012"	"4:00pm"	-0.31	19.8	19.88	19.12	1351413
"GRRF"	3.06	"3/2/2012"	"3:59pm"	0.04	3.03	3.06	3.01	43551
"GRVY"	2.7	"3/2/2012"	"4:00pm"	0.43	2.22	2.7171	2.19	609026
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"GSAT"	0.7587	"3/2/2012"	"4:00pm"	0.0186	0.7507	0.85	0.734	651793
"GSBC"	20.68	"3/2/2012"	"4:00pm"	-1.29	22.01	22.15	20.6	27400
"GSIG"	11.51	"3/2/2012"	"4:00pm"	-0.06	11.49	11.6406	11.43	104327
"GSIT"	4.27	"3/2/2012"	"4:00pm"	-0.15	4.4	4.44	4.235	143680
"GSJK"	16.6	"3/2/2012"	"3:51pm"	0.269	16.41	16.7	16.35	7148
"GSM"	14.35	"3/2/2012"	"4:00pm"	-0.21	14.43	14.58	14.11	698835
"GSOL"	5.73	"3/2/2012"	"4:00pm"	0.15	5.6	5.8	5.51	107062
"GTAT"	8.01	"3/2/2012"	"4:00pm"	-0.41	8.52	8.52	7.89	4476525
"GTIM"	1.3699	"3/1/2012"	"11:24am"	0	1.34	"N/A"	"N/A"	0
"GTIV"	7.65	"3/2/2012"	"4:00pm"	-0.27	7.92	8.08	7.64	487306
"GTLS"	67.96	"3/2/2012"	"4:00pm"	-2.07	69.745	70.38	66.67	804100
"GTSI"	4.75	"3/2/2012"	"3:51pm"	0.03	4.74	4.7799	4.73	4145
"GTXI"	3.35	"3/2/2012"	"4:00pm"	0.05	3.28	3.38	3.27	1534707
"GUID"	11.07	"3/2/2012"	"4:00pm"	-0.24	11.35	11.54	10.971	72323
"GURE"	2.77	"3/2/2012"	"3:59pm"	-0.04	2.8	2.84	2.74	206412
"GYRO"	103	"3/1/2012"	"10:28am"	0	"N/A"	"N/A"	"N/A"	0
"HA"	5.36	"3/2/2012"	"4:00pm"	0.1	5.22	5.47	5.21	789238
"HAFC"	8.4	"3/2/2012"	"4:00pm"	-0.11	8.55	8.617	8.4	177107
"HAIN"	41	"3/2/2012"	"4:00pm"	-0.62	41.77	41.77	40.78	432034
"HALL"	6.62	"3/2/2012"	"4:00pm"	-0.06	6.69	6.85	6.57	68327
"HALO"	11.29	"3/2/2012"	"4:00pm"	-0.1	11.41	11.61	11.17	535350
"HARL"	16.6	"3/2/2012"	"3:57pm"	-0.57	16.58	17.11	16.58	2168
"HAS"	35.21	"3/2/2012"	"4:00pm"	-0.19	35.42	35.49	35.04	1228145
"HAST"	1.91	"3/2/2012"	"3:02pm"	0.1	1.98	2	1.84	36804
"HAUP"	1.2901	"3/2/2012"	"3:29pm"	-0.0099	1.3	1.3299	1.21	8935
"HAYN"	64.13	"3/2/2012"	"4:00pm"	0.04	64	64.7	63.79	141665
"HBAN"	5.88	"3/2/2012"	"4:00pm"	-0.02	5.89	5.94	5.85	9564063
"HBCP"	16.28	"3/2/2012"	"3:31pm"	0.03	16.29	16.45	16.23	2069
"HBHC"	33.74	"3/2/2012"	"4:00pm"	-0.44	34.21	34.24	33.27	666349
"HBIO"	3.97	"3/2/2012"	"4:00pm"	-0.13	4.1	4.1	3.97	91433
"HBNC"	17.7	"3/1/2012"	"4:00pm"	0	"N/A"	"N/A"	"N/A"	0
"HBNK"	12.3	"3/2/2012"	"1:59pm"	0.0378	12.3	12.315	12.25	1222
"HBOS"	12	"3/2/2012"	"3:42pm"	-0.05	12.07	12.07	11.86	1900
"HCBK"	6.82	"3/2/2012"	"4:00pm"	-0.01	6.8	6.9	6.71	4618795
"HCCI"	18.47	"3/2/2012"	"4:00pm"	-2.41	21	21.08	18.26	31870
"HCII"	11	"3/2/2012"	"3:59pm"	0.1	10.87	11	10.82	35931
"HCKT"	4.78	"3/2/2012"	"4:00pm"	-0.02	4.81	4.82	4.75	167041
"HCOM"	15.99	"3/2/2012"	"3:51pm"	0.04	15.94	16	15.93	2596
"HCSG"	19.96	"3/2/2012"	"4:00pm"	-0.22	20.09	20.17	19.75	440592
"HDNG"	9.67	"3/2/2012"	"4:00pm"	0.15	9.52	9.97	9.47	10396
"HDSN"	2.96	"3/2/2012"	"3:59pm"	-0.04	2.99	3	2.92	69096
"HEAT"	3.91	"3/2/2012"	"3:59pm"	-0.02	3.88	3.9899	3.88	21134
"HEES"	19.71	"3/2/2012"	"4:00pm"	0.22	19.78	20.63	19.46	857306
"HELE"	32.43	"3/2/2012"	"4:00pm"	-0.45	32.87	33.15	32.28	143441
"HEOP"	3.98	"3/2/2012"	"3:33pm"	0.15	3.84	3.98	3.83	9691
"HERO"	5.05	"3/2/2012"	"4:00pm"	-0.15	5.16	5.22	5	2961070
"HFBC"	8.49	"3/2/2012"	"3:55pm"	0.05	8.49	8.5	8.41	4372
"HFBL"	14	"3/2/2012"	"4:00pm"	0	14	14	14	2400
"HFFC"	11.5	"3/2/2012"	"9:33am"	0	"N/A"	11.5	11.5	1000
"HFWA"	12.62	"3/2/2012"	"4:00pm"	-0.68	13.38	13.445	12.51	35587
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"HGIC"	56.75	"3/2/2012"	"4:00pm"	0.18	56.65	56.79	56.56	51626
"HGSH"	0.784	"3/2/2012"	"10:30am"	-0.0058	0.784	0.7999	0.784	10000
"HGSI"	7.69	"3/2/2012"	"4:00pm"	-0.03	7.66	7.99	7.55	6655106
"HHGP"	4.55	"3/2/2012"	"4:00pm"	-0.04	4.5	4.67	4.5	141856
"HIBB"	50.15	"3/2/2012"	"4:00pm"	-0.81	50.64	52.09	50.05	390049
"HIFS"	52.9	"3/2/2012"	"10:50am"	0.4	52.9	53.01	52.9	301
"HIHO"	2.6	"3/2/2012"	"3:59pm"	-0.07	2.7	2.7	2.4208	12990
"HILL"	1.32	"3/2/2012"	"4:00pm"	-0.01	1.32	1.34	1.3121	185212
"HIMX"	1.74	"3/2/2012"	"4:00pm"	0.13	1.63	1.75	1.61	548059
"HITK"	42.04	"3/2/2012"	"4:00pm"	-0.04	42.02	43.08	41.65	176525
"HITT"	55.33	"3/2/2012"	"4:00pm"	-2.22	57.49	57.868	55.09	219412
"HK"	11	"3/2/2012"	"4:00pm"	-0.09	11.19	11.2	10.91	1175737
"HKAC"	9.86	"2/23/2012"	"9:30am"	0	"N/A"	"N/A"	"N/A"	0
"HLIT"	6	"3/2/2012"	"4:00pm"	0.15	5.85	6.03	5.71	1104886
"HLYS"	2.42	"3/2/2012"	"4:00pm"	0.16	2.35	2.42	2.34	91754
"HMIN"	31.92	"3/2/2012"	"4:00pm"	1.24	30.79	32.91	30.62	506423
"HMNF"	1.9	"3/2/2012"	"3:53pm"	0	1.88	2.0068	1.85	2584
"HMNY"	2.5	"3/1/2012"	"3:00pm"	0	2.5	"N/A"	"N/A"	100
"HMPR"	2.56	"3/2/2012"	"4:00pm"	-0.04	2.6	2.64	2.56	57790
"HMST"	54.1	"3/2/2012"	"3:59pm"	0.6	53.5	62.0596	53.35	24865
"HMSY"	30.81	"3/2/2012"	"4:00pm"	-1.3	32	32.1	30.76	1013193
"HNH"	12.17	"3/2/2012"	"4:00pm"	-0.07	12.31	12.45	12.11	23426
"HNRG"	9.5	"3/2/2012"	"4:00pm"	-0.33	9.85	9.88	9.49	21585
"HNSN"	3.07	"3/2/2012"	"4:00pm"	-0.09	3.12	3.2099	3.04	583735
"HOFT"	12.09	"3/2/2012"	"4:00pm"	0.07	12.01	12.45	11.92	14267
"HOGS"	10.68	"3/2/2012"	"3:59pm"	-0.44	11	11.11	10.65	278592
"HOKU"	0.7249	"3/2/2012"	"3:56pm"	-0.0051	0.73	0.75	0.7	11779
"HOLI"	9.8	"3/2/2012"	"4:00pm"	-0.23	10	10.085	9.71	482123
"HOLL"	1.1	"3/2/2012"	"3:59pm"	0	1.1	1.17	1.08	20100
"HOLX"	20.44	"3/2/2012"	"4:00pm"	-0.51	20.81	20.95	20.38	2397602
"HOMB"	24.72	"3/2/2012"	"4:00pm"	-0.34	25.05	25.17	24.69	118776
"HOME"	9.46	"3/2/2012"	"4:00pm"	-0.445	9.97	10.07	9.42	71480
"HOOK"	6.09	"3/2/2012"	"4:00pm"	-0.14	6.26	6.37	6.01	51893
"HOTT"	8.82	"3/2/2012"	"4:00pm"	-0.3	9.14	9.19	8.774	261657
"HPJ"	1.15	"3/2/2012"	"3:59pm"	-0.01	1.19	1.19	1.15	5500
"HPOL"	0.93	"3/2/2012"	"3:59pm"	-0.01	0.92	0.96	0.8901	82642
"HRZN"	16.36	"3/2/2012"	"4:00pm"	-0.14	16.54	16.604	16.36	7870
"HSFT"	15.81	"3/2/2012"	"4:00pm"	1.88	13.78	15.97	13.78	705065
"HSIC"	73.12	"3/2/2012"	"4:00pm"	-0.74	73.68	73.92	72.96	252008
"HSII"	20.12	"3/2/2012"	"4:00pm"	0.11	19.95	20.44	19.9	144743
"HSKA"	10.15	"3/2/2012"	"3:59pm"	0.34	9.55	10.2	9.16	94678
"HSNI"	36.24	"3/2/2012"	"4:00pm"	-0.66	36.68	37.11	35.76	470270
"HSOL"	1.61	"3/2/2012"	"4:00pm"	0.02	1.61	1.65	1.57	577763
"HSTM"	20.53	"3/2/2012"	"4:00pm"	-0.16	20.66	20.74	20.13	143918
"HTBK"	5.5	"3/2/2012"	"4:00pm"	0.08	5.44	5.62	5.31	117419
"HTCH"	2.14	"3/2/2012"	"4:00pm"	-0.01	2.15	2.1805	2.12	62337
"HTCO"	10.37	"3/2/2012"	"4:00pm"	-0.38	10.775	10.79	10.36	30939
"HTHT"	15.58	"3/2/2012"	"4:00pm"	0.47	15.08	15.8	15.07	131989
"HTLD"	14.35	"3/2/2012"	"4:00pm"	-0.3	14.67	14.82	14.18	313800
"HTLF"	14.93	"3/2/2012"	"4:00pm"	-0.69	15.62	15.78	14.7	35041
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"HTWR"	72.6	"3/2/2012"	"4:00pm"	-0.66	73.06	73.44	72.33	139323
"HUBG"	34.91	"3/2/2012"	"4:00pm"	-0.94	35.66	35.7	34.75	385882
"HURC"	23.52	"3/2/2012"	"4:00pm"	-0.08	23.6	23.85	23.48	22260
"HURN"	37.09	"3/2/2012"	"4:00pm"	-1.55	38.49	38.77	36.85	151327
"HWAY"	7.33	"3/2/2012"	"4:00pm"	-0.5	7.77	7.9183	7.32	206411
"HWBK"	7.49	"3/1/2012"	"3:26pm"	0	"N/A"	"N/A"	"N/A"	0
"HWCC"	14.05	"3/2/2012"	"4:00pm"	0.35	13.69	14.26	13.31	260960
"HWKN"	36.4	"3/2/2012"	"4:00pm"	-1.75	38.34	38.34	36.36	38633
"HYGS"	5.52	"3/2/2012"	"3:58pm"	-0.03	5.53	5.55	5.5001	853
"HZNP"	3.44	"3/2/2012"	"4:00pm"	-0.13	3.59	3.59	3.43	17800
"IACI"	46.83	"3/2/2012"	"4:00pm"	-0.39	47.35	47.6399	46.63	754531
"IART"	33.2	"3/2/2012"	"4:00pm"	1.09	32.4	33.56	32.255	751841
"IBCA"	3.5	"3/2/2012"	"4:00pm"	0.08	3.44	3.5101	3.39	37431
"IBCP"	1.57	"3/2/2012"	"3:34pm"	0.0006	1.57	1.5799	1.518	3044
"IBKC"	51.84	"3/2/2012"	"4:00pm"	-0.91	53	53.12	51.46	127538
"IBKR"	15.81	"3/2/2012"	"4:00pm"	-0.1	15.83	15.955	15.71	510121
"IBOC"	18.82	"3/2/2012"	"4:00pm"	-0.32	19.24	19.29	18.65	210345
"ICAD"	0.52	"3/2/2012"	"3:02pm"	0.01	0.52	0.5298	0.516	11545
"ICCC"	4.92	"3/2/2012"	"3:44pm"	0.1	4.83	4.99	4.806	2658
"ICFI"	24.94	"3/2/2012"	"4:00pm"	0.06	25.975	26.2	24.57	211181
"ICGE"	8.4	"3/2/2012"	"4:00pm"	0	8.5	9.07	8.2	233109
"ICLR"	21.44	"3/2/2012"	"4:00pm"	0.15	21.29	21.58	21.14	184475
"ICON"	18.27	"3/2/2012"	"4:00pm"	-0.04	18.38	18.8401	18.01	1498050
"ICUI"	45.55	"3/2/2012"	"4:00pm"	-0.7	46.18	46.18	45.33	109805
"IDCC"	37.98	"3/2/2012"	"4:00pm"	-0.85	38.7	39.18	37.84	488257
"IDIX"	11.65	"3/2/2012"	"4:00pm"	-0.32	"N/A"	12.24	11.62	676148
"IDRA"	1.35	"3/2/2012"	"3:59pm"	0.04	1.34	1.3501	1.31	29052
"IDSA"	5.14	"3/2/2012"	"3:59pm"	-0.2299	5.26	5.4468	5.1	33996
"IDSY"	5.62	"3/2/2012"	"4:00pm"	-0.72	6.46	6.48	5.27	70937
"IDTI"	6.56	"3/2/2012"	"4:00pm"	-0.26	6.81	6.84	6.55	2499915
"IDXX"	85.14	"3/2/2012"	"4:00pm"	-0.99	86.11	86.47	84.94	144173
"IEP"	42.93	"3/2/2012"	"4:00pm"	0.2	42.84	43	42.21	6593
"IESC"	2.78	"3/1/2012"	"3:51pm"	0	"N/A"	"N/A"	"N/A"	0
"IFON"	0.92	"3/2/2012"	"3:59pm"	-0.09	1.02	1.032	0.75	98490
"IFSIA"	11.87	"3/2/2012"	"4:00pm"	-0.15	11.98	12.18	11.76	363581
"IGLD"	7.95	"3/2/2012"	"9:39am"	0.094	7.95	7.95	7.95	100
"IGOI"	0.7202	"3/2/2012"	"2:59pm"	-0.0298	0.77	0.77	0.7201	26866
"IGTE"	17.18	"3/2/2012"	"4:00pm"	-0.38	17.5	17.75	17.15	144224
"III"	1.2801	"3/2/2012"	"3:25pm"	0.0301	1.31	1.32	1.25	14860
"IIIN"	12.68	"3/2/2012"	"4:00pm"	0.13	12.57	12.79	12.25	93725
"IIJI"	7.76	"3/2/2012"	"3:59pm"	-0.2	7.83	"N/A"	7.76	4100
"IILG"	13.28	"3/2/2012"	"4:00pm"	0.01	13.28	13.38	13.185	228632
"IIN"	5.93	"3/2/2012"	"3:59pm"	-0.07	5.9	6.1	5.9	4466
"IIVI"	22.52	"3/2/2012"	"4:00pm"	-0.65	23.2	23.2	22.4345	257098
"IKAN"	0.75	"3/2/2012"	"3:59pm"	-0.02	0.7688	0.77	0.74	62317
"IKNX"	7.89	"3/1/2012"	"9:35am"	0	"N/A"	"N/A"	"N/A"	0
"ILMN"	51.35	"3/2/2012"	"4:00pm"	0.25	50.96	51.68	50.91	2497062
"IMGN"	13.62	"3/2/2012"	"4:00pm"	-0.08	13.7	13.82	13.52	664665
"IMI"	6.12	"3/2/2012"	"4:00pm"	-0.13	6.225	6.45	5.9	167226
"IMKTA"	17.38	"3/2/2012"	"4:00pm"	-0.62	18.02	18.08	17.23	46646
								
"AAC"	9.78	"2/28/2012"	"11:08am"	0	"N/A"	"N/A"	"N/A"	0
"IMMR"	6.35	"3/2/2012"	"4:00pm"	0.13	6.3	6.85	6.22	401203
"IMMU"	3.46	"3/2/2012"	"4:00pm"	-0.04	3.52	3.55	3.45	270869
"IMOS"	12.17	"3/2/2012"	"3:59pm"	-0.24	12.29	12.45	11.96	241653
"IMRS"	2.74	"3/2/2012"	"4:00pm"	0.04	2.79	2.87	2.69	38852
"INAP"	7.39	"3/2/2012"	"4:00pm"	-0.08	7.5	7.56	7.38	324771
"INCB"	21.49	"3/2/2012"	"3:55pm"	-0.66	21.62	22.09	21.3	10167
"INCY"	17.535	"3/2/2012"	"4:00pm"	-0.195	17.86	17.86	17.2	1519135
"INDB"	26.63	"3/2/2012"	"4:00pm"	-0.85	27.4	27.74	26.48	77339
"INFA"	48.98	"3/2/2012"	"4:00pm"	-0.87	49.93	50.22	48.905	1504595
"INFI"	8.12	"3/2/2012"	"4:00pm"	-0.11	8.22	8.42	8.01	110578
"INFN"	7.75	"3/2/2012"	"4:00pm"	-0.12	7.96	8.045	7.73	626984
"INFY"	57.69	"3/2/2012"	"4:00pm"	-0.19	57.75	57.95	57.49	1177332
"ININ"	27.79	"3/2/2012"	"4:00pm"	-0.51	28.33	28.38	27.26	123741
"INMD"	11.11	"3/2/2012"	"4:00pm"	-0.058	11.17	11.44	11.022	7450
"INOC"	1.2508	"3/2/2012"	"2:38pm"	0.0808	"N/A"	1.2508	1.25	300
"INOD"	5.95	"3/2/2012"	"3:59pm"	0	5.78	6.129	5.75	33707
"INPH"	5.2	"3/2/2012"	"3:59pm"	-0.02	5.11	5.2	4.9801	8293
"INSM"	3.9	"3/2/2012"	"4:00pm"	-0.3	4.21	4.24	3.87	165090
"INSP"	11.68	"3/2/2012"	"4:00pm"	-0.16	11.85	11.96	11.5	407741
"INTC"	26.915	"3/2/2012"	"4:00pm"	0.055	26.83	27.03	26.77	29186756
"INTG"	19.47	"3/2/2012"	"3:55pm"	-0.34	19.78	19.9999	19.47	700
"INTL"	22.41	"3/2/2012"	"4:00pm"	-0.23	22.64	22.8	22.28	69784
"INTT"	3.401	"3/2/2012"	"3:58pm"	0.001	3.44	3.5	3.4	41960
"INTU"	57.27	"3/2/2012"	"4:00pm"	-0.67	57.89	57.9333	57.18	1395935
"INTX"	11.26	"3/2/2012"	"4:00pm"	-0.51	11.82	11.95	11.25	68672
"INVE"	1.96	"3/2/2012"	"4:00pm"	-0.02	1.98	2.09	1.96	166775
"INWK"	10.78	"3/2/2012"	"4:00pm"	-0.26	11	11.05	10.51	177623
"IOSP"	29.83	"3/2/2012"	"4:00pm"	-1.33	31.11	31.43	29.79	87040
"IPAR"	16.22	"3/2/2012"	"4:00pm"	-0.51	16.68	16.95	15.95	109726
"IPAS"	2.12	"3/2/2012"	"4:00pm"	-0.09	2.2	2.21	2.05	367952
"IPCC"	53.17	"3/2/2012"	"4:00pm"	-0.78	54.1	54.16	52.97	56594
"IPCI"	2.91	"3/2/2012"	"3:48pm"	-0.08	2.99	3	2.8793	30776
"IPCM"	34.87	"3/2/2012"	"4:00pm"	-1.19	36	36.12	34.77	108717
"IPGP"	54.24	"3/2/2012"	"4:00pm"	-0.56	55.17	57.05	53.65	2747101
"IPHS"	49.77	"3/2/2012"	"4:00pm"	-1.26	50.69	51.08	49.28	346110
"IPSU"	5.82	"3/2/2012"	"4:00pm"	0.01	5.88	6.02	5.8	353944
"IPXL"	23.03	"3/2/2012"	"4:00pm"	-0.48	23.26	23.32	22.88	1026120
"IQNT"	10.92	"3/2/2012"	"4:00pm"	-0.41	11.34	11.57	10.86	99226
"IRBT"	25.14	"3/2/2012"	"4:00pm"	-0.38	25.57	26.13	25.03	505861
"IRDM"	7.48	"3/2/2012"	"4:00pm"	-0.08	7.52	7.63	7.36	335410
"IRET"	7.47	"3/2/2012"	"4:00pm"	-0.08	7.61	7.63	7.47	344197
"IRIS"	11.53	"3/2/2012"	"4:00pm"	0.43	12	12.014	11.45	129650
"IRIX"	4.15	"3/2/2012"	"3:59pm"	-0.05	4.18	4.18	4.14	775
"IROQ"	11.4	"3/2/2012"	"9:36am"	-0.19	11.5	11.5	11.4	1900
"IRWD"	14.07	"3/2/2012"	"4:00pm"	0.25	13.79	14.1176	13.65	1255948
